2206.38528	2.12858
2198.672	2.12852
2190.96446	2.12916
2183.26311	2.12913
2175.56837	2.12791
2167.83368	2.12665
2160.10714	2.12537
2152.38915	2.1242
2144.68012	2.12321
2136.98045	2.12245
2129.24518	2.12204
2121.52071	2.12169
2113.80739	2.12065
2106.1056	2.11931
2098.4157	2.11852
2090.69432	2.11695
2082.98617	2.11453
2075.24851	2.11369
2067.52538	2.11375
2059.81709	2.11253
2052.12395	2.11134
2044.40446	2.1109
2036.65988	2.10997
2028.97375	2.10817
2021.26369	2.10654
2013.53093	2.10538
2005.81687	2.10364
1998.12177	2.10173
1990.40624	2.09993
1982.67145	2.09741
1974.95754	2.09697
1967.26472	2.09645
1959.51639	2.09419
1951.82886	2.09187
1944.08803	2.09003
1936.37085	2.08792
1928.67751	2.08558
1920.97124	2.08272
1913.2531	2.07949
1905.52411	2.07589
1897.8213	2.07214
1890.10906	2.06809
1882.38837	2.06283
1874.66022	2.05763
1866.9604	2.0525
1859.25444	2.04631
1851.54326	2.04014
1843.82779	2.03408
1836.10892	2.02715
1828.38755	2.01808
1820.66454	2.00687
1812.94077	1.99524
1805.24967	1.98181
1797.5266	1.96503
1789.80527	1.94249
1782.08647	1.91459
1774.37099	1.87554
1766.6596	1.81322
1758.95307	1.71394
1751.22148	1.56308
1743.52716	1.48002
1735.80976	1.68725
1728.10064	2.21836
1720.37091	2.6853
1712.65136	2.72836
1704.94263	2.563
1697.24537	2.43247
1689.53166	2.36406
1681.80289	2.32529
1674.08846	2.29114
1666.36117	2.26238
1658.64986	2.24139
1650.95508	2.22296
1643.22335	2.20905
1635.5102	2.19934
1627.78962	2.18975
1620.0891	2.1797
1612.3831	2.17039
1604.64706	2.16304
1596.93389	2.15443
1589.21874	2.14432
1581.50274	2.13502
1573.787	2.12678
1566.0726	2.11983
1558.3606	2.11207
1550.65205	2.10308
1542.94796	2.09309
1535.22575	2.08124
1527.51046	2.06964
1519.80303	2.0531
1512.08153	2.03011
1504.3702	1.99384
1496.64751	1.95933
1488.9372	1.96855
1481.21815	2.01012
1473.51359	2.03647
1465.78133	2.03069
1458.08728	2.03092
1450.36839	2.0712
1442.64755	2.13679
1434.9261	2.22011
1427.22576	2.26424
1419.50686	2.22764
1411.79128	2.16381
1404.08026	2.12163
1396.35551	2.1051
1388.63816	2.11651
1380.92937	2.13359
1373.21139	2.12953
1365.50462	2.11537
1357.79169	2.10374
1350.07425	2.08866
1342.35395	2.07166
1334.65019	2.0522
1326.92869	2.03094
1319.209	2.00778
1311.49261	1.98022
1303.78096	1.94797
1296.07548	1.91065
1288.36095	1.86494
1280.6393	1.84107
1272.92863	1.88149
1265.2142	1.94056
1257.49783	1.94165
1249.78129	1.94489
1242.0663	2.02711
1234.35456	2.12227
1226.63265	2.12513
1218.9176	2.03197
1211.21097	1.89723
1203.49978	1.81915
1195.77175	1.89308
1188.05764	2.04024
1180.3449	2.09844
1172.63538	2.07964
1164.91735	2.0462
1157.2065	2.09086
1149.49135	2.36984
1141.77409	2.74711
1134.05686	2.89027
1126.34175	2.83549
1118.6308	2.75356
1110.91362	2.68147
1103.20481	2.61925
1095.48223	2.56628
1087.77235	2.52302
1080.05357	2.48796
1072.34006	2.47096
1064.62259	2.47847
1056.91487	2.48512
1049.19684	2.46118
1041.48224	2.42103
1033.77338	2.3893
1026.05145	2.36085
1018.34031	2.32602
1010.62163	2.28004
1002.90843	2.24169
995.22293	2.25697
987.45927	2.31782
979.7198	2.36044
972.00622	2.37488
964.32015	2.39784
956.66316	2.4194
948.94667	2.41893
941.17647	2.40486
933.44535	2.3836
925.75449	2.36505
918.02075	2.35857
910.33227	2.36511
902.60854	2.36891
894.93467	2.35742
887.15401	2.34217
879.50748	2.32712
871.76358	2.31095
864.08019	2.29725
856.31101	2.28744
848.60828	2.29587
840.90145	2.32993
833.19447	2.35177
825.49117	2.34745
817.72835	2.34003
810.04455	2.33789
802.31065	2.33685
794.59674	2.32666
786.90589	2.31047
779.1803	2.29168
771.48588	2.27516
763.7669	2.25837
756.02933	2.28314
748.33495	2.36202
740.63102	2.40092
732.86918	2.37645
725.16316	2.34812
717.46305	2.33572
709.77358	2.32705
702.04999	2.32183
694.2998	2.3151
686.62455	2.30534
678.88663	2.29767
671.18599	2.29646
663.48195	2.29522
655.7377	2.28804
648.04614	2.28389
640.32785	2.27927
632.59109	2.26922
624.88283	2.26781
617.16966	2.27611
609.4588	2.2799
601.75713	2.27755
594.03588	2.26965
586.30394	2.2645
578.60325	2.26214
570.87401	2.25397
563.15819	2.24388
555.46298	2.24526
547.73512	2.24938
540.01512	2.24321
532.3113	2.23639
524.60392	2.2289
516.876	2.21352
509.16497	2.20669
501.45422	2.21442
	
